EmployeeID,Date,InTime,OutTime,Status
E0059,2024-07-18,09:00,18:00,Present
E0059,2024-07-19,09:00,18:30,Present
E0059,2024-07-22,,,Present
E0059,2024-07-23,09:10,18:00,Wfh
E0059,2024-07-24,09:10,18:15,Present
E0059,2024-07-25,09:00,19:00,Present
E0059,2024-07-26,,,Leave
E0059,2024-07-29,09:10,18:00,Present
E0059,2024-07-30,09:10,19:00,Present
E0059,2024-07-31,,,Absent
E0060,2024-07-01,09:00,19:00,Wfh
E0060,2024-07-02,10:00,18:30,Present
E0060,2024-07-03,,,Leave
E0060,2024-07-04,09:00,18:15,Present
E0060,2024-07-05,10:00,18:00,Wfh
E0060,2024-07-08,,,Leave
E0060,2024-07-09,,,Leave
E0060,2024-07-10,,,Leave
E0060,2024-07-11,10:00,18:15,Wfh
E0060,2024-07-12,,,Absent
E0060,2024-07-15,,,Absent
E0060,2024-07-16,,,Absent
E0060,2024-07-17,10:00,18:10,Present
E0060,2024-07-18,09:10,19:00,Present
E0060,2024-07-19,09:00,18:00,Wfh
E0060,2024-07-22,,,Absent
E0060,2024-07-23,10:00,18:00,Present
E0060,2024-07-24,09:00,18:00,Present
E0060,2024-07-25,09:10,18:00,Present
E0060,2024-07-26,,,Leave
E0060,2024-07-29,09:00,18:30,Present
E0060,2024-07-30,10:00,18:15,Present
E0060,2024-07-31,10:00,18:00,Present
E0061,2024-07-01,10:00,18:30,Wfh
E0061,2024-07-02,09:30,18:15,Wfh
E0061,2024-07-03,,,Absent
E0061,2024-07-04,09:15,18:30,Present
E0061,2024-07-05,09:30,18:00,Present
E0061,2024-07-08,09:30,19:00,Present
E0061,2024-07-09,,,Absent
E0061,2024-07-10,09:30,19:00,Present
E0061,2024-07-11,09:00,18:00,Wfh
E0061,2024-07-12,09:00,18:30,Wfh
E0061,2024-07-15,09:15,18:30,Present
E0061,2024-07-16,09:00,18:30,Present
E0061,2024-07-17,10:00,18:00,Wfh
E0061,2024-07-18,09:15,18:30,Present
E0061,2024-07-19,09:00,18:00,Wfh
E0061,2024-07-22,09:00,18:00,Wfh
E0061,2024-07-23,09:00,18:15,Present
E0061,2024-07-24,09:30,18:00,Wfh
E0061,2024-07-25,09:00,18:10,Present
E0061,2024-07-26,10:00,18:10,Present
E0061,2024-07-29,09:15,19:00,Present
E0061,2024-07-30,,,Leave
E0061,2024-07-31,10:00,19:00,Present
E0062,2024-07-01,09:30,19:00,Present
E0062,2024-07-02,,,Leave
E0062,2024-07-03,10:00,18:10,Present
E0062,2024-07-04,,,Leave
E0062,2024-07-05,,,Leave
E0062,2024-07-08,,,Leave
E0062,2024-07-09,,,Absent
E0062,2024-07-10,09:10,18:30,Wfh
E0062,2024-07-11,10:00,18:15,Present
E0062,2024-07-12,09:30,18:00,Present
E0062,2024-07-15,09:00,18:15,Wfh
E0062,2024-07-16,,,Leave
E0062,2024-07-17,09:00,18:00,Present
E0062,2024-07-18,09:15,19:00,Present
E0062,2024-07-19,09:15,19:00,Wfh
E0062,2024-07-22,,,Leave
E0062,2024-07-23,09:30,18:15,Present
E0062,2024-07-24,10:00,19:00,Present
E0062,2024-07-25,,,Absent
E0062,2024-07-26,09:10,18:15,Present
E0062,2024-07-29,10:00,18:00,Present
E0062,2024-07-30,09:10,18:00,Present
E0062,2024-07-31,10:00,18:15,Present
E0063,2024-07-01,,,Leave
E0063,2024-07-02,,,Leave
E0063,2024-07-03,09:10,19:00,Present
E0063,2024-07-04,09:00,18:00,Wfh
E0063,2024-07-05,09:00,18:10,Present
E0063,2024-07-08,09:10,18:00,Wfh
E0063,2024-07-09,09:00,18:10,Present
E0063,2024-07-10,10:00,19:00,Present
E0063,2024-07-11,09:00,18:30,Present
E0063,2024-07-12,09:00,18:10,Present
E0063,2024-07-15,09:30,18:30,Wfh
E0063,2024-07-16,,,Absent
E0063,2024-07-17,09:00,18:00,Present
E0063,2024-07-18,09:10,18:00,Wfh
E0063,2024-07-19,10:00,18:00,Present
E0063,2024-07-22,09:30,18:15,Present
E0063,2024-07-23,,,Leave
E0063,2024-07-24,09:00,18:00,Present
E0063,2024-07-25,,,Absent
E0063,2024-07-26,,,Absent
E0063,2024-07-29,09:00,18:30,Present
E0063,2024-07-30,09:00,18:00,Present
E0063,2024-07-31,,,Absent
E0064 ,2024-07-01,09:00,18:00,Present
E0064,2024-07-02,09:15,18:30,Present
E0064,2024-07-03,10:00,18:30,Wfh
E0064,2024-07-04,09:10,18:10,Present
E0064,2024-07-05,,,Absent
E0064,2024-07-08,09:00,18:30,Present
E0064,2024-07-09,09:00,18:30,Present
E0064,2024-07-10,,,Leave
E0064,2024-07-11,09:00,18:30,Present
E0064,2024-07-12,,,Absent
E0064,2024-07-15,10:00,18:00,Present
E0064,2024-07-16,,,Leave
E0064,2024-07-17,,,Absent
E0064,2024-07-18,09:10,18:10,Present
E0064,2024-07-19,09:10,18:00,Wfh
E0064,2024-07-22,09:10,18:00,Wfh
E0064,2024-07-23,10:00,18:00,Present
E0064,2024-07-24,,,Leave
E0064,2024-07-25,,,Leave
E0064,2024-07-26,09:00,18:00,Present
E0064,2024-07-29,,,Leave
E0064,2024-07-30,09:00,18:10,Present
E0064,2024-07-31,09:00,19:00,Wfh
E0065,2024-07-01,09:10,18:10,Wfh
E0065,2024-07-02,,,Leave
E0065,2024-07-03,09:10,18:10,Present
E0065,2024-07-04,09:30,18:00,Present
E0065,2024-07-05,09:15,18:15,Present
E0065,2024-07-08,09:15,19:00,Present
E0065,2024-07-09,09:15,18:15,Wfh
E0065,2024-07-10,09:15,19:00,Present
E0065,2024-07-11,09:00,18:00,Present
E0065,2024-07-12,09:30,19:00,Present
E0065,2024-07-15,09:00,18:10,Present
E0065,2024-07-16,09:00,19:00,Present
E0065,2024-07-17,09:30,18:10,Present
E0065,2024-07-18,09:15,18:00,Present
E0065,2024-07-19,09:00,18:00,Wfh
E0065,2024-07-22,09:15,18:10,Present
E0065,2024-07-23,09:10,19:00,Present
E0065,2024-07-24,09:00,18:10,Present
E0065,2024-07-25,10:00,18:15,Wfh
E0065,2024-07-26,10:00,18:10,Present
E0065,2024-07-29,09:30,18:00,Present
E0065,2024-07-30,,,Absent
E0065,2024-07-31,10:00,19:00,Present
E0066,2024-07-01,09:30,19:00,Present
E0066,2024-07-02,,,Present
E0066,2024-07-03,10:00,18:00,Wfh
E0066,2024-07-04,09:00,18:15,Present
E0066,2024-07-05,09:30,18:10,Present
E0066,2024-07-08,09:10,18:15,Present
E0066,2024-07-09,09:30,18:10,Present
E0066,2024-07-10,10:00,18:30,Present
E0066,2024-07-11,,,Absent
E0066,2024-07-12,10:00,18:30,Present
E0066,2024-07-15,09:10,18:15,Present
E0066,2024-07-16,09:15,18:30,Present
E0066,2024-07-17,,,Present
E0066,2024-07-18,,,Leave
E0066,2024-07-19,09:10,18:10,Wfh
E0066,2024-07-22,09:10,18:00,Present
E0066,2024-07-23,09:10,18:10,Present
E0066,2024-07-24,,,Absent
E0066,2024-07-25,10:00,18:15,Present
E0066,2024-07-26,09:10,18:15,Present
E0066,2024-07-29,10:00,18:30,Present
E0066,2024-07-30,09:00,18:00,Wfh
E0066,2024-07-31,09:15,18:00,Present
E0067,2024-07-01,09:00,18:10,Present
E0067,2024-07-02,,,Absent
E0067,2024-07-03,09:10,18:15,Present
E0067,2024-07-04,10:00,18:00,Wfh
E0067,2024-07-05,10:00,18:10,Present
E0067,2024-07-08,,,Absent
E0067,2024-07-09,,,Absent
E0067,2024-07-10,,,Leave
E0067,2024-07-11,09:30,18:00,Present
E0067,2024-07-12,10:00,19:00,Present
E0067,2024-07-15,09:15,18:10,Present
E0067,2024-07-16,09:00,18:15,Wfh
E0067,2024-07-17,09:00,18:10,Present
E0067,2024-07-18,09:10,18:10,Present
E0067,2024-07-19,,,Absent
E0067,2024-07-22,09:30,18:15,Present
E0067,2024-07-23,09:30,18:00,Present
E0067,2024-07-24,09:30,18:30,Present
E0067,2024-07-25,,,Absent
E0067,2024-07-26,,,Leave
E0067,2024-07-29,09:15,18:30,Present
E0067,2024-07-30,09:00,18:00,Present
E0067,2024-07-31,10:00,18:00,Present
E0068,2024-07-01,09:15,19:00,Wfh
E0068,2024-07-02,,,Absent
E0068,2024-07-03,,,Leave
E0068,2024-07-04,10:00,18:00,Wfh
E0068,2024-07-05,09:00,19:00,Present
E0068,2024-07-08,09:15,18:30,Present
E0068,2024-07-09,09:30,18:10,Present
E0068,2024-07-10,09:30,19:00,Present
E0068,2024-07-11,09:10,18:15,Present
E0068,2024-07-12,,,Leave
E0068,2024-07-15,09:10,18:00,Wfh
E0068,2024-07-16,09:10,18:30,Present
E0068,2024-07-17,09:15,18:00,Present
E0068,2024-07-18,09:15,18:10,Present
E0068,2024-07-19,09:10,18:30,Present
E0068,2024-07-22,09:30,18:15,Present
E0068,2024-07-23,09:00,18:30,Wfh
E0068,2024-07-24,,,Absent
E0068,2024-07-25,10:00,18:00,Present
E0068,2024-07-26,10:00,18:00,Present
E0068,2024-07-29,,,Absent
E0068,2024-07-30,09:30,18:30,Present
E0068,2024-07-31,09:00,18:15,Present
E0069,2024-07-01,09:15,18:15,Present
E0069,2024-07-02,09:30,18:00,Wfh
E0069,2024-07-03,09:15,18:15,Wfh
E0069,2024-07-04,,,Leave
E0069,2024-07-05,,,Leave
E0069,2024-07-08,09:00,18:30,Wfh
E0069,2024-07-09,09:00,18:30,Present
E0069,2024-07-10,09:10,18:00,Present
E0069,2024-07-11,10:00,18:00,Wfh
E0069,2024-07-12,09:00,19:00,Wfh
E0069,2024-07-15,10:00,19:00,Present
E0069,2024-07-16,09:30,19:00,Present
E0069,2024-07-17,,,Leave
E0069,2024-07-18,09:00,18:15,Present
E0069,2024-07-19,09:15,18:00,Present
E0069,2024-07-22,,,Leave
E0069,2024-07-23,09:15,18:00,Present
E0069,2024-07-24,,,Absent
E0069,2024-07-25,09:30,18:30,Present
E0069,2024-07-26,09:00,18:00,Present
E0069,2024-07-29,09:30,18:15,Present
E0069,2024-07-30,09:30,18:15,Present
E0069,2024-07-31,,,Leave
E0070,2024-07-01,09:15,18:00,Present
E0070,2024-07-02,09:00,18:00,Present
E0070,2024-07-03,,,Absent
E0070,2024-07-04,09:00,19:00,Present
E0070,2024-07-05,,,Present
E0070 ,2024-07-08,,,Present
E0070,2024-07-09,09:30,18:00,Wfh
E0070,2024-07-10,09:15,18:00,Present
E0070,2024-07-11,09:10,18:30,Wfh
E0070,2024-07-12,,,Absent
E0070,2024-07-15,09:10,18:10,Present
E0070,2024-07-16,09:00,19:00,Present
E0070,2024-07-17,09:15,18:15,Present
E0070,2024-07-18,09:00,19:00,Wfh
E0070,2024-07-19,09:00,18:00,Present
E0070,2024-07-22,09:10,19:00,Wfh
E0070,2024-07-23,,,Absent
E0070,2024-07-24,09:15,19:00,Present
E0070,2024-07-25,09:00,18:00,Present
E0070,2024-07-26,,,Leave
E0070,2024-07-29,09:30,18:30,Wfh
E0070,2024-07-30,09:15,18:15,Present
E0070,2024-07-31,10:00,18:00,Present
E0071,2024-07-01,09:10,18:00,Present
E0071,2024-07-02,09:00,18:00,Wfh
E0071,2024-07-03,09:15,18:15,Present
E0071,2024-07-04,09:15,18:00,Present
E0071,2024-07-05,,,Absent
E0071,2024-07-08,09:00,18:15,Present
E0071,2024-07-09,09:00,18:15,Wfh
E0071,2024-07-10,10:00,19:00,Present
E0071,2024-07-11,10:00,18:00,Present
E0071,2024-07-12,09:15,18:00,Wfh
E0071,2024-07-15,09:00,18:30,Wfh
E0071,2024-07-16,09:00,18:15,Present
E0071,2024-07-17,,,Leave
E0071,2024-07-18,,,Absent
E0071,2024-07-19,10:00,18:30,Present
E0071,2024-07-22,09:30,18:10,Present
E0071,2024-07-23,,,Leave
E0071,2024-07-24,09:15,18:15,Wfh
E0071,2024-07-25,09:00,19:00,Present
E0071,2024-07-26,,,Absent
E0071,2024-07-29,09:00,18:15,Wfh
E0071,2024-07-30,09:10,19:00,Present
E0071,2024-07-31,09:10,18:30,Present
E0072,2024-07-01,09:00,18:30,Wfh
E0072,2024-07-02,09:00,19:00,Present
E0072,2024-07-03,09:00,18:30,Present
E0072,2024-07-04,,,Absent
E0072,2024-07-05,,,Leave
E0072,2024-07-08,09:30,18:10,Present
E0072,2024-07-09,,,Absent
E0072 ,2024-07-10,09:30,18:10,Present
E0072,2024-07-11,09:00,18:30,Present
E0072,2024-07-12,09:00,18:00,Wfh
E0072,2024-07-15,09:15,18:10,Present
E0072,2024-07-16,,,Leave
E0072,2024-07-17,10:00,18:00,Present
E0072,2024-07-18,09:15,18:00,Present
E0072,2024-07-19,09:00,18:00,Wfh
E0072,2024-07-22,09:00,18:00,Present
E0072,2024-07-23,,,Absent
E0072,2024-07-24,09:00,18:30,Present
E0072,2024-07-25,,,Absent
E0072,2024-07-26,09:15,19:00,Present
E0072,2024-07-29,09:10,19:00,Present
E0072,2024-07-30,,,Absent
E0072,2024-07-31,09:00,18:30,Present
E0073,2024-07-01,09:00,18:30,Present
E0073,2024-07-02,09:10,18:15,Present
E0073,2024-07-03,09:00,18:00,Present
E0073,2024-07-04,10:00,18:00,Present
E0073,2024-07-05,09:00,18:00,Present
E0073,2024-07-08,,,Leave
E0073,2024-07-09,09:15,18:00,Present
E0073,2024-07-10,09:10,18:00,Present
E0073,2024-07-11,09:15,18:15,Present
E0073,2024-07-12,09:00,18:00,Wfh
E0073,2024-07-15,,,Absent
E0073,2024-07-16,10:00,19:00,Present
E0073,2024-07-17,09:30,18:00,Present
E0073,2024-07-18,10:00,18:10,Present
E0073,2024-07-19,,,Absent
E0073,2024-07-22,09:30,18:10,Present
E0073,2024-07-23,,,Leave
E0073,2024-07-24,09:30,18:00,Present
E0073,2024-07-25,09:15,18:15,Wfh
E0073,2024-07-26,09:30,18:00,Wfh
E0073,2024-07-29,09:15,18:15,Present
E0073,2024-07-30,09:00,18:00,Present
E0073,2024-07-31,09:30,18:30,Present
E0074,2024-07-01,09:15,18:00,Wfh
E0074,2024-07-02,09:15,18:00,Present
E0074,2024-07-03,,,Present
E0074,2024-07-04,,,Absent
E0074,2024-07-05,,,Leave
E0074,2024-07-08,10:00,18:30,Wfh
E0074,2024-07-09,09:30,19:00,Wfh
E0074 ,2024-07-10,10:00,19:00,Present
E0074,2024-07-11,09:00,18:15,Wfh
E0074,2024-07-12,,,Absent
E0074,2024-07-15,09:30,18:00,Present
E0074,2024-07-16,,,Present
E0074,2024-07-17,09:30,18:10,Wfh
E0074,2024-07-18,,,Absent
E0074,2024-07-19,10:00,18:00,Present
E0074,2024-07-22,,,Leave
E0074,2024-07-23,,,Absent
E0074,2024-07-24,10:00,18:00,Wfh
E0074,2024-07-25,09:30,19:00,Present
E0074,2024-07-26,,,Absent
E0074,2024-07-29,,,Absent
E0074,2024-07-30,,,Leave
E0074,2024-07-31,09:15,18:30,Present
E0075,2024-07-01,,,Absent
E0075,2024-07-02,10:00,18:30,Present
E0075,2024-07-03,,,Absent
E0075,2024-07-04,,,Absent
E0075 ,2024-07-05,09:10,18:10,Present
E0075,2024-07-08,09:00,18:00,Present
E0075,2024-07-09,09:30,18:00,Present
E0075,2024-07-10,10:00,18:30,Present
E0075,2024-07-11,09:10,19:00,Wfh
E0075,2024-07-12,,,Leave
E0075,2024-07-15,09:30,18:15,Present
E0075,2024-07-16,09:15,18:30,Wfh
E0075,2024-07-17,10:00,18:30,Present
E0075,2024-07-18,,,Leave
E0075,2024-07-19,09:15,18:15,Wfh
E0075,2024-07-22,09:00,19:00,Present
E0075,2024-07-23,09:00,18:00,Present
E0075,2024-07-24,,,Leave
E0075,2024-07-25,09:00,18:30,Wfh
E0075,2024-07-26,,,Present
E0075,2024-07-29,09:00,18:15,Present
E0075,2024-07-30,10:00,18:00,Present
E0075,2024-07-31,,,Absent
E0076,2024-07-01,,,Leave
E0076,2024-07-02,09:10,18:00,Present
E0076,2024-07-03,09:15,18:00,Wfh
E0076,2024-07-04,09:00,19:00,Wfh
E0076,2024-07-05,09:00,18:00,Present
E0076,2024-07-08,,,Absent
E0076,2024-07-09,,,Absent
E0076,2024-07-10,09:00,18:00,Present
E0076,2024-07-11,09:00,18:15,Present
E0076,2024-07-12,09:00,18:10,Wfh
E0076,2024-07-15,09:30,19:00,Present
E0076,2024-07-16,,,Absent
E0076,2024-07-17,09:00,18:10,Present
E0076,2024-07-18,,,Leave
E0076,2024-07-19,10:00,18:30,Present
E0076,2024-07-22,09:30,18:00,Present
E0076,2024-07-23,09:00,18:00,Present
E0076,2024-07-24,09:10,19:00,Present
E0076,2024-07-25,09:30,18:00,Present
E0076,2024-07-26,09:00,18:15,Present
E0076,2024-07-29,10:00,18:10,Present
E0076,2024-07-30,10:00,18:10,Present
E0076,2024-07-31,09:00,18:00,Wfh
E0077,2024-07-01,09:30,18:30,Present
E0077,2024-07-02,,,Leave
E0077,2024-07-03,09:15,18:30,Present
E0077,2024-07-04,,,Present
E0077,2024-07-05,09:00,18:10,Wfh
E0077 ,2024-07-08,09:30,18:00,Wfh
E0077,2024-07-09,09:00,18:00,Wfh
E0077,2024-07-10,,,Absent
E0077,2024-07-11,10:00,18:10,Present
E0077 ,2024-07-12,09:10,18:30,Wfh
E0077,2024-07-15,09:00,18:00,Present
E0077,2024-07-16,09:10,18:00,Present
E0077,2024-07-17,09:00,18:00,Wfh
E0077,2024-07-18,09:00,18:30,Present
E0077,2024-07-19,09:10,18:00,Wfh
E0077,2024-07-22,,,Leave
E0077,2024-07-23,10:00,19:00,Present
E0077,2024-07-24,,,Leave
E0077,2024-07-25,09:30,18:00,Present
E0077,2024-07-26,,,Leave
E0077,2024-07-29,,,Leave
E0077,2024-07-30,09:00,19:00,Present
E0077,2024-07-31,09:00,18:00,Wfh
E0078,2024-07-01,09:10,18:10,Present
E0078,2024-07-02,,,Absent
E0078,2024-07-03,09:15,18:10,Present
E0078,2024-07-04,09:30,18:30,Wfh
E0078,2024-07-05,09:10,18:30,Present
E0078,2024-07-08,,,Leave
E0078,2024-07-09,,,Absent
E0078,2024-07-10,,,Absent
E0078,2024-07-11,,,Leave
E0078,2024-07-12,10:00,19:00,Present
E0078,2024-07-15,09:00,19:00,Present
E0078,2024-07-16,09:00,18:15,Wfh
E0078,2024-07-17,09:30,18:10,Present
E0078,2024-07-18,09:15,18:00,Present
E0078,2024-07-19,09:30,18:10,Present
E0078,2024-07-22,10:00,18:00,Wfh
E0078,2024-07-23,09:15,18:30,Present
E0078,2024-07-24,,,Absent
E0078,2024-07-25,,,Absent
E0078,2024-07-26,09:30,18:10,Present
E0078,2024-07-29,09:30,18:10,Present
E0078,2024-07-30,09:15,18:30,Present
E0078,2024-07-31,09:00,18:15,Present
E0079,2024-07-01,09:10,19:00,Present
E0079,2024-07-02,09:00,18:10,Present
E0079,2024-07-03,,,Absent
E0079,2024-07-04,,,Absent
E0079,2024-07-05,09:30,18:30,Present
E0079,2024-07-08,10:00,18:30,Present
E0079,2024-07-09,,,Leave
E0079 ,2024-07-10,09:30,18:15,Present
E0079,2024-07-11,09:00,18:15,Present
E0079,2024-07-12,,,Absent
E0079,2024-07-15,,,Absent
E0079,2024-07-16,09:00,18:15,Wfh
E0079,2024-07-17,09:15,18:30,Present
E0079,2024-07-18,09:00,19:00,Present
E0079,2024-07-19,09:30,18:10,Wfh
E0079,2024-07-22,09:00,18:30,Wfh
E0079,2024-07-23,09:10,18:00,Present
E0079,2024-07-24,09:00,18:30,Wfh
E0079,2024-07-25,,,Absent
E0079,2024-07-26,,,Leave
E0079,2024-07-29,,,Leave
E0079 ,2024-07-30,,,Absent
E0079,2024-07-31,09:15,18:10,Present
E0080,2024-07-01,09:00,18:30,Present
E0080,2024-07-02,10:00,18:10,Present
E0080,2024-07-03,09:00,18:30,Wfh
E0080,2024-07-04,09:10,18:00,Present
E0080,2024-07-05,09:15,18:15,Present
E0080,2024-07-08,,,Leave
E0080,2024-07-09,09:30,18:00,Present
E0080,2024-07-10,,,Absent
E0080 ,2024-07-11,09:00,18:10,Present
E0080,2024-07-12,10:00,18:15,Present
E0080,2024-07-15,09:15,18:10,Wfh
E0080,2024-07-16,09:00,18:00,Wfh
E0080,2024-07-17,10:00,19:00,Present
E0080,2024-07-18,,,Absent
E0080,2024-07-19,09:15,18:15,Wfh
E0080,2024-07-22,10:00,18:00,Present
E0080,2024-07-23,,,Leave
E0080,2024-07-24,,,Leave
E0080,2024-07-25,09:10,18:10,Wfh
E0080,2024-07-26,09:00,18:30,Wfh
E0080,2024-07-29,,,Absent
E0080,2024-07-30,09:00,18:00,Present
E0080,2024-07-31,,,Absent
E0081,2024-07-01,10:00,18:15,Present
E0081,2024-07-02,,,Absent
E0081,2024-07-03,09:10,18:00,Present
E0081,2024-07-04,,,Leave
E0081,2024-07-05,09:15,18:10,Present
E0081,2024-07-08,10:00,18:10,Present
E0081,2024-07-09,10:00,18:15,Wfh
E0081,2024-07-10,09:00,18:00,Present
E0081,2024-07-11,09:10,18:00,Wfh
E0081,2024-07-12,09:30,19:00,Wfh
E0081,2024-07-15,,,Leave
E0081,2024-07-16,,,Absent
E0081,2024-07-17,,,Absent
E0081,2024-07-18,,,Leave
E0081,2024-07-19,,,Leave
E0081,2024-07-22,09:30,19:00,Wfh
E0081,2024-07-23,09:10,18:15,Wfh
E0081,2024-07-24,,,Leave
E0081,2024-07-25,,,Absent
E0081,2024-07-26,09:00,18:00,Wfh
E0081,2024-07-29,10:00,18:00,Wfh
E0081,2024-07-30,,,Absent
E0081,2024-07-31,10:00,18:00,Present
E0082,2024-07-01,09:00,18:00,Present
E0082,2024-07-02,,,Absent
E0082,2024-07-03,,,Leave
E0082,2024-07-04,10:00,18:10,Present
E0082,2024-07-05,09:00,18:30,Present
E0082,2024-07-08,09:00,18:10,Present
E0082,2024-07-09,,,Leave
E0082,2024-07-10,,,Absent
E0082,2024-07-11,09:00,18:10,Wfh
E0082,2024-07-12,,,Absent
E0082,2024-07-15,09:00,18:30,Wfh
E0082,2024-07-16,09:00,18:00,Present
E0082,2024-07-17,09:30,18:10,Wfh
E0082,2024-07-18,09:00,18:10,Present
E0082,2024-07-19,09:00,18:15,Present
E0082,2024-07-22,,,Leave
E0082,2024-07-23,,,Absent
E0082,2024-07-24,,,Absent
E0082 ,2024-07-25,,,Absent
E0082,2024-07-26,10:00,18:00,Present
E0082,2024-07-29,,,Leave
E0082,2024-07-30,,,Absent
E0082,2024-07-31,,,Absent
E0083,2024-07-01,,,Absent
E0083,2024-07-02,09:10,18:10,Present
E0083,2024-07-03,09:00,18:30,Wfh
E0083,2024-07-04,,,Absent
E0083,2024-07-05,,,Leave
E0083,2024-07-08,10:00,19:00,Wfh
E0083,2024-07-09,,,Absent
E0083,2024-07-10,09:00,18:10,Present
E0083,2024-07-11,09:00,18:15,Present
E0083,2024-07-12,,,Leave
E0083,2024-07-15,09:15,18:00,Present
E0083,2024-07-16,09:00,19:00,Wfh
E0083,2024-07-17,09:00,18:10,Present
E0083,2024-07-18,,,Leave
E0083,2024-07-19,10:00,18:00,Present
E0083,2024-07-22,10:00,18:15,Wfh
E0083,2024-07-23,09:30,18:10,Present
E0083,2024-07-24,,,Leave
E0083,2024-07-25,10:00,18:10,Present
E0083,2024-07-26,,,Absent
E0083,2024-07-29,,,Leave
E0083,2024-07-30,09:00,18:00,Wfh
E0083,2024-07-31,09:00,19:00,Wfh
E0084,2024-07-01,10:00,19:00,Present
E0084,2024-07-02,09:15,18:10,Present
E0084,2024-07-03,09:00,19:00,Present
E0084,2024-07-04,10:00,18:15,Present
E0084,2024-07-05,10:00,18:30,Wfh
E0084,2024-07-08,09:30,18:00,Present
E0084,2024-07-09,09:00,18:30,Wfh
E0084,2024-07-10,10:00,18:10,Present
E0084,2024-07-11,,,Absent
E0084,2024-07-12,,,Absent
E0084,2024-07-15,,,Absent
E0084,2024-07-16,10:00,18:30,Present
E0084,2024-07-17,09:00,18:15,Present
E0084,2024-07-18,09:10,18:00,Present
E0084,2024-07-19,,,Leave
E0084,2024-07-22,,,Absent
E0084,2024-07-23,09:30,18:00,Present
E0084,2024-07-24,09:00,18:00,Present
E0084,2024-07-25,09:00,18:30,Wfh
E0084,2024-07-26,10:00,18:30,Present
E0084,2024-07-29,,,Leave
E0084,2024-07-30,09:00,18:00,Wfh
E0084,2024-07-31,09:15,18:15,Present
E0085,2024-07-01,09:00,19:00,Present
E0085,2024-07-02,09:10,18:15,Present
E0085,2024-07-03,09:00,18:15,Present
E0085,2024-07-04,,,Absent
E0085,2024-07-05,09:10,18:15,Wfh
E0085,2024-07-08,,,Absent
E0085,2024-07-09,09:30,18:10,Present
E0085,2024-07-10,09:10,18:10,Present
E0085 ,2024-07-11,,,Absent
E0085,2024-07-12,09:00,19:00,Wfh
E0085,2024-07-15,09:15,18:10,Present
E0085,2024-07-16,,,Absent
E0085,2024-07-17,09:00,18:00,Present
E0085,2024-07-18,,,Absent
E0085,2024-07-19,10:00,19:00,Present
E0085,2024-07-22,10:00,18:10,Present
E0085,2024-07-23,09:00,19:00,Present
E0085,2024-07-24,09:10,18:00,Wfh
E0085,2024-07-25,09:30,18:15,Wfh
E0085,2024-07-26,09:00,18:15,Present
E0085,2024-07-29,,,Leave
E0085,2024-07-30,,,Absent
E0085,2024-07-31,,,Leave
E0086,2024-07-01,09:30,18:00,Present
E0086,2024-07-02,09:00,19:00,Present
E0086,2024-07-03,09:10,18:00,Present
E0086,2024-07-04,10:00,18:30,Present
E0086,2024-07-05,10:00,18:00,Present
E0086,2024-07-08,10:00,18:15,Present
E0086,2024-07-09,10:00,18:15,Present
E0086,2024-07-10,09:00,18:10,Present
E0086,2024-07-11,09:00,18:00,Present
E0086,2024-07-12,,,Absent
E0086,2024-07-15,,,Absent
E0086,2024-07-16,,,Leave
E0086,2024-07-17,09:00,18:10,Wfh
E0086,2024-07-18,,,Leave
E0086,2024-07-19,,,Absent
E0086,2024-07-22,09:30,19:00,Present
E0086,2024-07-23,,,Absent
E0086,2024-07-24,,,Leave
E0086,2024-07-25,,,Leave
E0086,2024-07-26,09:10,18:00,Present
E0086,2024-07-29,,,Absent
E0086,2024-07-30,,,Leave
E0086,2024-07-31,,,Absent
E0087,2024-07-01,09:10,18:00,Present
E0087,2024-07-02,,,Leave
E0087,2024-07-03,09:00,19:00,Present
E0087,2024-07-04,,,Absent
E0087,2024-07-05,,,Leave
E0087,2024-07-08,,,Absent
E0087,2024-07-09,09:00,19:00,Present
E0087,2024-07-10,09:30,18:10,Present
E0087,2024-07-11,10:00,18:15,Present
E0087,2024-07-12,09:00,19:00,Present
E0087,2024-07-15,10:00,18:00,Present
E0087,2024-07-16,09:10,18:15,Present
E0087,2024-07-17,09:30,18:00,Present
E0087,2024-07-18,09:00,18:00,Present
E0087,2024-07-19,09:10,18:30,Wfh
E0087,2024-07-22,10:00,18:10,Wfh
E0087,2024-07-23,09:10,18:00,Present
E0087,2024-07-24,,,Leave
E0087,2024-07-25,,,Leave
E0087,2024-07-26,,,Leave
E0087,2024-07-29,,,Leave
E0087,2024-07-30,09:00,18:10,Present
E0087,2024-07-31,09:00,18:30,Present
E0088,2024-07-01,10:00,18:15,Present
E0088,2024-07-02,09:15,18:15,Present
E0088,2024-07-03,09:00,18:10,Present
E0088,2024-07-04,09:00,18:15,Wfh
E0088,2024-07-05,09:10,18:00,Present
E0088,2024-07-08,09:15,18:30,Present
E0088,2024-07-09,,,Leave
E0088,2024-07-10,,,Absent
E0088,2024-07-11,09:10,18:00,Present
E0088,2024-07-12,09:00,18:30,Present
E0088,2024-07-15,10:00,18:00,Present
E0088,2024-07-16,,,Leave
E0088,2024-07-17,10:00,18:00,Present
E0088,2024-07-18,09:15,18:00,Present
E0088,2024-07-19,09:00,18:10,Present
E0088,2024-07-22,09:30,18:30,Present
